sport,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,label,byte_ratio,packet_ratio,load_ratio,jit_ratio,pkt_rate,ewma_score
17400,56894,114,5,0.024416,2750,27850,31,29,7,16,0,880733.9375,8926933.0,44,46,255,255,4165852864,4214252827,63,605,0,0,34.657247,32.864721,0.559558,0.530667,0.00065,0.000533,0.000117,0,0,0.0,0.0,0,5,6,2,3,1,1,2,0,0.098739722092564,0.9361702127659575,0.09866029450873054,1.0234027027714179,87.85493393308968,2523161.23583338
453,47344,120,6,3e-06,264,0,60,0,0,0,2,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,19,19,19,19,10,19,0,264.0,2.0,352000000.0,0.0,1.999994000018,169602288.70923427
453,47344,120,6,2e-06,264,0,60,0,0,0,2,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,41,41,35,35,35,16,41,0,264.0,2.0,528000000.0,0.0,1.999996000008,286045823.08930355
51598,19002,114,5,0.022619,3598,45562,31,29,7,24,0,1251691.125,15854989.0,60,62,255,255,3113282572,981426595,60,735,0,0,0.0,19.924044,0.377119,0.3677,0.000705,0.000553,0.000152,0,0,0.0,0.0,1,8,1,1,2,1,1,1,0,0.07896758334613611,0.9523809523809523,0.07894619454190763,0.0,119.30151894302766,915179.4245957577
29708,37794,120,2,0.042146,512,304,31,29,0,0,0,72889.47656,43278.12891,4,4,0,0,0,0,128,76,0,0,8.487402,14.124458,6.007,9.992,0.0,0.0,0.0,0,0,0.0,0.0,0,5,6,7,8,1,1,5,0,1.678688524590164,0.8,1.6841715255308265,0.5611706548426396,7.676467596670716,79098536.5481152
36566,47344,120,2,0.001053,146,178,31,29,0,0,2,554605.875,676163.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.01,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,4,2,2,4,1,1,1,0,0.8156424581005587,0.6666666666666666,0.8202234478857304,0.0,3.995792430570609,1582587.4010630357
42465,62606,114,5,1.159891,1684,10168,31,29,3,5,5,10787.2207,66240.70313,14,18,255,255,13306815,2215557765,120,565,1,3924,8836.393314,7737.000219,89.195077,68.196471,0.000682,0.000545,0.000137,0,0,1.0,0.0,1,1,1,5,4,1,1,1,0,0.16560133739797422,0.7368421052631579,0.16284636702093805,1.1419479276186877,14.815562451994106,742168.760458146
41679,19181,114,5,0.062991,3390,42080,31,29,7,22,0,422917.5625,5252179.0,56,58,255,255,2569501286,420205888,61,726,0,0,86.033846,84.564708,1.160352,1.094877,0.000692,0.000564,0.000128,0,0,0.0,0.0,1,4,4,4,2,1,1,1,0,0.08055892207884793,0.9491525423728814,0.08052229026804109,1.0054828446326258,107.24455804423556,772262.2152091039
59220,62606,114,5,1.552992,1684,10168,31,29,3,5,5,8056.706055,49473.53125,14,18,255,255,2808135478,660842231,120,565,1,3924,9778.562189,8558.302559,119.434231,91.314235,0.000794,0.000646,0.000148,0,0,1.0,0.0,1,2,3,3,4,1,1,1,0,0.16560133739797422,0.7368421052631579,0.16284552579768,1.1424484789029878,12.53431268096414,1194187.0991936168
41204,47344,120,6,4e-06,264,0,60,0,0,0,2,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,38,38,8,6,6,6,38,0,264.0,2.0,264000000.0,0.0,1.9999920000320002,142185401.38613787
62657,42167,114,5,0.030907,3390,42080,31,29,7,22,0,861940.6875,10704371.0,56,58,255,255,2975372259,830229580,61,726,0,0,39.637955,39.467354,0.566352,0.533316,0.000621,0.0005,0.000121,0,0,0.0,0.0,1,4,6,4,6,1,1,2,0,0.08055892207884793,0.9491525423728814,0.08052230317668332,0.9795044914475999,110.58223486696666,396284.4522964987
4185,2263,114,5,0.015905,2766,28906,31,29,7,16,0,1360075.375,14223452.0,44,46,255,255,508833748,2663563798,63,628,0,0,21.038394,19.832248,0.362302,0.341222,0.000706,0.000547,0.000159,0,0,0.0,0.0,1,8,2,4,2,1,1,2,0,0.09568616598055835,0.9361702127659575,0.09562202476431005,1.0098955235171931,88.59096076896954,1493514.9674269669
453,47344,120,6,7e-06,264,0,60,0,0,0,2,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,38,38,38,38,38,20,38,0,264.0,2.0,150857136.0,0.0,1.9999860000979992,85257644.39473869
41204,47344,120,6,2e-06,264,0,60,0,0,0,2,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,34,34,19,19,19,19,34,0,264.0,2.0,528000000.0,0.0,1.999996000008,95942861.88682975
21349,16512,114,5,0.021283,37358,3380,31,29,18,8,9,13772494.0,1240426.625,52,42,255,255,162851993,163891564,718,80,0,0,22.785867,0.898366,0.410588,0.506341,0.000652,0.000517,0.000135,0,0,0.0,0.0,0,2,1,7,3,1,1,2,0,11.049393670511684,1.2093023255813953,11.10302102470509,12.002884059238314,92.04108949233465,1901396.8489684528
25620,47344,120,2,0.001083,146,178,31,29,0,0,2,539242.875,657433.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.008,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,1,2,2,1,1,0,0.8156424581005587,0.6666666666666666,0.8202235110079956,0.0,3.9956726864805416,144300649.60890055
14113,54348,114,5,0.083051,2542,21006,31,29,7,14,0,238793.0156,1975268.125,40,42,255,255,3587427420,1442290632,64,500,0,0,141.750181,133.591258,2.176605,2.012073,0.000699,0.00055,0.000149,0,0,0.0,0.0,1,7,12,4,5,1,1,1,0,0.12100728328652353,0.9302325581395349,0.12089138263627748,1.0531901039219054,75.71203941457973,2709657.635701627
5071,47344,120,2,0.001074,146,178,31,29,0,0,2,543761.625,662942.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.005,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,1,3,1,4,1,1,1,0,0.8156424581005587,0.6666666666666666,0.8202234882095866,0.0,3.9957086089539833,107793585.85166852
20823,18453,114,5,0.057488,2750,27850,31,29,7,16,0,374060.6875,3791400.0,44,46,255,255,2154687200,21806111,63,605,0,0,75.793008,74.044789,1.329558,1.265422,0.000689,0.000541,0.000148,0,0,0.0,0.0,0,9,10,5,6,1,1,5,0,0.098739722092564,0.9361702127659575,0.09866028085660156,1.0099702992035864,85.10734873587218,754721.8660251828
56667,13209,114,5,2.842923,26040,49578,31,29,78,103,11,73057.20313,139118.7969,330,354,255,255,3313192789,3309328306,79,140,0,0,739.564218,715.632549,8.640182,8.051796,0.000791,0.000629,0.000162,0,0,0.0,0.0,1,1,1,4,1,1,1,1,0,0.5252223723754009,0.9295774647887324,0.5251387994946103,1.031999201029871,177.98951475218215,1496053.7076999797
293,46132,114,5,0.258034,2158,2464,31,29,6,6,0,64146.58594,73230.66406,24,24,255,255,3788413724,3788726031,90,103,0,0,633.357221,16.572066,11.204087,11.190608,0.000794,0.000649,0.000145,0,0,0.0,0.0,0,2,4,2,2,1,1,1,0,0.8754563894523326,0.96,0.8759405752058776,36.043412368244006,38.15477165164058,2067557.1810778205
39210,46242,120,6,6e-06,104,0,254,0,0,0,0,69333328.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,2,2,2,2,2,2,2,1,104.0,2.0,69333328.0,0.0,1.9999880000719996,156003917.3924486
41204,47344,120,6,9e-06,114,0,254,0,0,0,2,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,26,26,26,27,26,12,26,1,114.0,2.0,50666664.0,0.0,1.9999820001619988,67049804.01508772
5787,32516,114,5,0.022359,3182,39694,31,29,7,20,0,1116686.75,13939442.0,52,54,255,255,2595827781,2596117677,61,735,0,0,25.486135,25.434743,0.430588,0.411132,0.000713,0.000559,0.000154,0,0,0.0,0.0,1,8,2,1,4,1,1,1,0,0.08016122937397657,0.9454545454545454,0.08010985446118615,0.9641151041264142,103.68177910107897,19126020.989384435
55564,62606,114,5,1.034759,1580,10168,31,29,3,5,5,11202.6084,74251.10156,12,18,255,255,1838373378,1846029918,132,565,1,3924,9532.913583,7678.820475,94.037908,60.836644,0.00066,0.000533,0.000127,0,0,1.0,0.0,0,2,2,2,2,1,1,1,0,0.15537417641852688,0.631578947368421,0.1508726105340957,1.2412938055039626,14.743760809019642,1291898.3358190414
33480,47344,120,2,0.000978,130,162,31,29,0,0,2,531697.3125,662576.6875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.009,0.003,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,1,1,1,1,1,0,0.7975460122699386,0.6666666666666666,0.802467880417419,0.0,3.996091822197891,71554512.80561233
41748,47344,120,2,0.001159,146,178,31,29,0,0,2,503882.6563,614322.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.009,0.001,0.0,0.0,0.0,0,0,0.0,0.0,0,2,1,5,2,2,1,2,0,0.8156424581005587,0.6666666666666666,0.8202233880164355,0.0,3.995369366903759,1197796.5332817917
38076,13209,114,5,0.392761,5928,8010,31,29,14,17,11,118810.1719,160341.7813,62,58,255,255,1580930318,3726613389,96,138,0,0,389.150992,0.0,6.438705,6.878544,0.000745,0.000585,0.00016,0,0,0.0,0.0,1,1,1,4,2,1,1,1,0,0.7399825240294595,1.0508474576271187,0.7409761196402548,389.150992,86.15979338881544,331217.9657396167
11324,62606,114,5,1.00475,1580,10168,31,29,3,5,5,11537.19824,76468.77344,12,18,255,255,377473288,378529846,132,565,1,3924,9528.535325,7674.413222,91.291453,59.072528,0.000657,0.00051,0.000147,0,0,1.0,0.0,1,1,1,3,3,1,1,1,0,0.15537417641852688,0.631578947368421,0.15087266145822126,1.2414361350198586,14.964459408903853,1049071.7167850777
34823,12108,114,5,1.048988,2934,3742,31,29,11,15,3,21948.77344,28011.75977,52,54,255,255,462432160,2675842485,56,69,0,0,1521.78239,54.153637,20.562078,19.782453,0.000619,0.000511,0.000108,0,0,0.0,1.0,2,1,2,4,3,1,1,3,0,0.7838632113278119,0.9454545454545454,0.7835277073808997,27.591696083433266,51.73285543888007,488412.6489384594
41204,47344,120,6,4e-06,264,0,60,0,0,0,2,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,49,49,49,49,49,25,49,0,264.0,2.0,264000000.0,0.0,1.9999920000320002,134965146.07224032
453,47344,120,6,8e-06,264,0,60,0,0,0,2,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,39,39,34,34,34,18,39,0,264.0,2.0,132000000.0,0.0,1.999984000127999,183173668.0727494
59826,62606,114,5,1.008119,1684,10168,31,29,3,5,5,12411.2334,76213.22656,14,18,255,255,3790750044,1642035202,120,565,0,0,8766.401278,7675.633081,77.521151,59.273765,0.000586,0.000461,0.000125,0,0,0.0,0.0,0,2,1,3,3,2,1,3,0,0.16560133739797422,0.7368421052631579,0.1628466752231514,1.1419591356655072,15.93531060659254,925876.9205454757
38978,47344,120,2,0.001041,130,162,31,29,0,0,2,499519.6875,622478.375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0,1,2,2,1,1,1,1,0,0.7975460122699386,0.6666666666666666,0.8024678528505462,0.0,3.9958403302162444,1653922.021353049
21020,47344,120,2,0.000954,146,178,31,29,0,0,2,612159.3125,746331.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.014,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,3,2,5,4,2,1,2,0,0.8156424581005587,0.6666666666666666,0.8202235833973408,0.0,3.996187636994308,379245.8395183022
7262,5170,114,5,0.014841,2766,27392,31,29,7,16,0,1457583.75,14444849.0,44,46,255,255,4014684863,4022778696,63,595,0,0,20.11044,19.104739,0.337837,0.317489,0.000684,0.000551,0.000133,0,0,0.0,0.0,1,7,1,4,3,1,1,1,0,0.10097470156609353,0.9361702127659575,0.10090681107799665,1.0002835649843553,88.68384308477879,1040077.5717113388
8137,27212,114,5,0.017841,2126,12514,31,29,7,10,0,923715.0625,5436018.0,32,32,255,255,2416817608,2417118583,66,391,0,0,39.871932,37.895106,0.565355,0.557936,0.000658,0.000544,0.000114,0,0,0.0,0.0,0,13,6,4,3,1,1,2,0,0.169876148621654,0.9696969696969697,0.1699249142617051,1.0251143678590309,62.878190208490324,1102444.4211287433
46565,1202,120,2,0.005559,568,304,31,29,0,0,0,613059.875,328116.5625,4,4,0,0,0,0,142,76,0,0,2.128393,1.500481,1.513,1.068,0.0,0.0,0.0,0,0,0.0,0.0,1,4,2,4,2,1,1,2,0,1.862295081967213,0.8,1.8684153031278232,0.8511934303839942,7.955773853150337,1965360.5592780178
51776,1202,120,2,0.004517,568,312,31,29,0,0,0,754483.0625,414434.3438,4,4,0,0,0,0,142,78,0,0,1.653454,1.453812,1.175667,1.032,0.0,0.0,0.0,0,0,0.0,0.0,1,19,16,12,17,2,2,7,0,1.8146964856230032,0.8,1.8205084913416596,0.6738307580205818,7.964026492334126,1933908.531780663
41204,47344,120,6,8e-06,114,0,254,0,0,0,2,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,32,32,20,20,20,20,32,1,114.0,2.0,57000000.0,0.0,1.999984000127999,32893793.02720274
12234,61478,114,5,19.393831,23810,1007946,31,29,35,359,0,9798.580078,415254.0938,424,790,255,255,2591870214,514000578,56,1276,0,0,19038.26965,13918.41282,45.847445,24.579581,0.000795,0.00054,0.000255,0,0,0.0,0.0,0,2,3,2,3,1,1,1,0,0.023622273790189365,0.5360303413400759,0.023596531925311692,1.367749480254297,59.52780524659639,107699532.40405281
453,47344,120,6,9e-06,114,0,254,0,0,0,2,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,44,44,33,34,33,17,44,1,114.0,2.0,50666664.0,0.0,1.9999820001619988,89394123.94711308
21890,62606,114,5,1.005346,1580,10168,31,29,3,5,5,11530.35938,76423.44531,12,18,255,255,3431951991,3433023075,132,565,1,3924,9528.281981,7675.412533,91.358821,59.107061,0.000633,0.000521,0.000112,0,0,1.0,0.0,1,1,2,2,1,1,1,1,0,0.15537417641852688,0.631578947368421,0.15087266035401992,1.241241522656453,14.960011888222779,1427543.881724857
453,47344,120,6,4e-06,264,0,60,0,0,0,2,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,23,23,14,14,14,14,23,0,264.0,2.0,264000000.0,0.0,1.9999920000320002,124309811.6667716
24206,62606,114,5,0.026382,1044,824,31,29,2,2,5,277158.6875,225001.9063,8,10,255,255,3220833833,1074515492,131,82,1,83,228.10202,6.060301,3.717,2.872,0.000677,0.000532,0.000145,0,0,1.0,0.0,1,2,1,2,10,1,1,1,0,1.2654545454545454,0.7272727272727273,1.231800477858983,32.307690564467435,17.537330155828922,377282.95472237386
453,47344,120,6,6e-06,264,0,60,0,0,0,2,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,38,38,5,5,5,4,38,0,264.0,2.0,176000000.0,0.0,1.9999880000719996,93020851.30224471
30140,37977,114,5,1.08286,982,720,254,252,3,2,0,6656.446777,4654.341309,12,8,255,255,1740109268,146358703,82,90,0,0,5396.920912,243.928078,96.099815,144.257719,0.177115,0.073051,0.104064,0,1,0.0,0.0,0,2,2,1,1,1,1,2,0,1.361997226074896,1.3333333333333333,1.4298515050080938,22.034717113976615,9.602181615663078,10073955.811050693
38246,47344,120,2,0.001047,146,178,31,29,0,0,2,557784.125,680038.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.008,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0,2,1,2,3,1,1,2,0,0.8156424581005587,0.6666666666666666,0.8202235036638973,0.0,3.9958163802498783,54575166.222712696
41111,62606,114,5,14.871967,18994,1087890,31,29,2,370,5,10188.83398,584418.6875,356,746,255,255,1132920407,3287662194,53,1458,1,524288,5669.336321,3902.744797,41.892003,19.961736,0.000581,0.000472,0.000109,0,0,1.0,0.0,0,1,1,1,1,1,1,1,0,0.01745946974467111,0.47657295850066933,0.017434104630501518,1.4522814927238186,69.4305879038181,5028450.055006161
16644,61478,114,5,0.550751,1540,1644,31,29,4,4,0,20974.99805,22558.28906,16,18,255,255,3532414209,3554947337,96,91,0,0,2116.927083,69.995984,36.696202,32.363824,0.00067,0.000556,0.000114,0,0,0.0,0.0,0,9,6,9,6,6,1,5,0,0.9361702127659575,0.8421052631578947,0.929772121551068,29.81756099049208,21.924860922224134,5327321.099753034
39261,53676,114,2,0.035967,936,6760,31,30,0,2,0,196624.6875,1202880.375,18,5,255,255,1069783398,3225632347,52,1352,0,0,2.949201,6.685958,2.115706,4.501,0.0,0.0,0.0,0,0,0.0,0.0,1,10,6,3,2,1,1,1,0,0.1384410590149386,3.0,0.1634614115627154,0.38371286962536094,22.20147939075279,597571.150598541
31291,8696,114,5,32.175282,1702,1596,254,252,12,11,0,409.25827,382.653992,30,28,255,255,204634649,1962838026,57,57,0,0,181447.0575,188290.9172,1108.987827,1190.753648,0.054324,0.024941,0.029383,0,1,0.0,0.0,0,7,7,3,3,3,2,7,1,1.06574827802129,1.0344827586206897,1.0667379423488443,0.963647618008321,1.7482895849988553,978149.218826238
36648,1202,120,2,0.124319,568,312,31,29,0,0,0,27413.34766,15058.03613,4,4,0,0,0,0,142,78,0,0,51.343965,33.951023,36.314668,24.012,0.0,0.0,0.0,0,0,0.0,0.0,0,6,11,5,4,1,1,4,0,1.8146964856230032,0.8,1.8203919177395584,1.4690260997510716,7.115418310995366,568535.0495063716
41204,47344,120,6,9e-06,114,0,254,0,0,0,2,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,44,44,20,20,20,20,44,1,114.0,2.0,50666664.0,0.0,1.9999820001619988,30256522.342454284
61424,12108,114,5,2.047896,2934,3742,31,29,11,15,3,11242.75879,14348.38574,52,54,255,255,3892286695,1925372895,56,69,0,0,3109.829352,90.532773,40.148726,38.630473,0.000609,0.000479,0.00013,0,0,0.0,1.0,2,1,1,3,3,1,1,2,0,0.7838632113278119,0.9454545454545454,0.7835010497111355,33.975037028540584,34.77808954111295,67865662.72597125
453,47344,120,6,1e-05,114,0,254,0,0,0,2,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,16,16,16,17,16,16,16,1,114.0,2.0,45600000.0,0.0,1.9999800001999979,29115000.74623368
45592,12108,114,5,0.028493,2934,3740,31,29,11,15,3,808058.125,1030709.313,52,54,255,255,2672684650,2673701829,56,69,0,0,48.000399,1.236401,0.587104,0.5385,0.000606,0.000487,0.000119,0,0,0.0,1.0,2,1,1,2,5,1,1,1,0,0.7842822774659182,0.9454545454545454,0.7839817985793259,21.46323445571702,103.0634141408838,16823686.924101602
2739,1161,114,5,0.37595,4696,3080,31,29,7,7,0,96374.51563,63370.12891,28,30,255,255,2666310387,2665394024,168,103,0,0,771.297215,19.526699,13.912185,12.945069,0.000672,0.000538,0.000134,0,0,0.0,0.0,1,14,14,1,6,1,1,1,0,1.5241804608893217,0.9032258064516129,1.5207953099095264,37.57531666440863,42.15269450198045,1376246.130456165
6263,62606,114,5,1.132819,1580,4488,31,29,3,2,5,10232.87891,29434.5332,12,14,255,255,2737190724,588640648,132,321,1,3924,10693.64853,9847.104767,102.950455,87.098462,0.000661,0.000534,0.000127,0,0,1.0,0.0,1,2,2,4,1,1,1,1,0,0.35197148585431054,0.8,0.3476369475107724,1.08585852638706,12.190439038661978,827871.4420676922
453,47344,120,6,8e-06,114,0,254,0,0,0,2,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,26,26,17,17,16,9,27,1,114.0,2.0,57000000.0,0.0,1.999984000127999,58703315.949438244
41204,47344,120,6,7e-06,264,0,60,0,0,0,2,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,32,32,10,10,10,10,32,0,264.0,2.0,150857136.0,0.0,1.9999860000979992,74801199.55113749
41204,47344,120,6,8e-06,114,0,254,0,0,0,2,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,38,38,11,12,11,11,38,1,114.0,2.0,57000000.0,0.0,1.999984000127999,53444951.4950343
41204,47344,120,6,3e-06,264,0,60,0,0,0,2,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,44,44,44,44,44,21,44,0,264.0,2.0,352000000.0,0.0,1.999994000018,150456838.79376525
38810,47344,120,2,0.001093,130,162,31,29,0,0,2,475754.7813,592863.625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,1,2,6,4,7,1,1,1,0,0.7975460122699386,0.6666666666666666,0.8024678168308659,0.0,3.995632773378697,995038.2105898645
45224,46023,114,5,0.390399,4840,3080,31,29,7,7,0,95655.98438,61024.74609,28,30,255,255,2832397863,3020766779,173,103,0,0,813.261987,20.716846,14.447852,13.444689,0.000647,0.000499,0.000148,0,0,0.0,0.0,0,6,5,4,3,1,1,3,0,1.5709185329438493,0.9032258064516129,1.567469314327231,37.44843919784668,41.714644501326596,954434.4502744633
32716,61478,114,5,2.34886,1540,1644,31,29,4,4,0,4918.130371,5289.374512,16,18,255,255,1476921942,1391059931,96,91,0,0,9766.063689,285.764406,180.655389,139.2875,0.314035,0.120259,0.193776,0,0,0.0,0.0,0,8,9,11,9,7,1,5,0,0.9361702127659575,0.8421052631578947,0.9296374689248087,34.05605258066791,10.152708682954795,56313.42446618358
20858,47344,120,2,0.000956,130,162,31,29,0,0,2,543933.0625,677824.25,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.005,0.003,0.0,0.0,0.0,0,0,0.0,0.0,1,7,5,2,5,3,1,1,0,0.7975460122699386,0.6666666666666666,0.8024679849267935,0.0,3.996179652252447,1005854.6357001124
28455,26377,114,5,0.10226,5278,89752,31,29,7,39,0,408449.0625,6943477.5,92,90,255,255,4149033447,2021311423,57,997,0,0,74.349175,2.216499,1.132467,1.142955,0.000674,0.000534,0.00014,0,0,0.0,0.0,0,4,2,1,5,1,1,2,0,0.058805833788285626,1.010989010989011,0.05882484730096017,23.11493801179481,165.1153085478925,12548305.723829392
14676,44698,120,6,3e-06,1348,0,254,0,0,0,0,1797333248.0,0.0,2,0,0,0,0,0,674,0,0,0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,1,1,1,1,1,1,1,1,1,1348.0,2.0,1797333248.0,0.0,1.999994000018,139078873.11738226
12836,56358,114,5,0.010099,2230,14712,31,29,7,11,0,1715021.25,11312011.0,34,34,255,255,1320306512,1320603149,66,433,0,0,17.275702,0.0,0.293182,0.28897,0.000682,0.000544,0.000138,0,0,0.0,0.0,1,5,9,6,2,1,1,2,0,0.15156664174539522,0.9714285714285714,0.15161062859551422,17.275702,67.3201339670666,11743564.704904404
38961,56648,114,5,0.058879,3614,44406,31,29,7,24,0,482888.6563,5936242.0,60,62,255,255,2624163959,474919041,60,716,0,0,67.020898,65.612078,1.027491,0.970667,0.000759,0.000631,0.000128,0,0,0.0,0.0,0,6,5,3,1,1,1,1,0,0.08138356565406354,0.9523809523809523,0.0813458371397532,1.0061373254261787,115.21618617424654,18852682.815720335
453,47344,120,6,1.1e-05,114,0,254,0,0,0,2,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,1,15,15,7,7,7,3,7,1,114.0,2.0,41454544.0,0.0,1.9999780002419973,30194588.187918976
19496,60646,114,5,0.024915,2766,28558,31,29,7,16,0,868232.0,8970660.0,44,46,255,255,2324357072,179888076,63,621,0,0,36.126405,35.501286,0.585929,0.552068,0.000756,0.000615,0.000141,0,0,0.0,0.0,0,3,4,3,1,1,1,2,0,0.09685213067684442,0.9361702127659575,0.09678573295769398,0.9897296495252249,87.81216003278321,1065274.4984333941
24311,21974,114,5,0.12251,4014,60840,31,29,7,28,0,258264.625,3916153.75,68,70,255,255,552728435,2756100985,59,869,0,0,93.961949,92.249604,1.822776,1.766797,0.000736,0.000598,0.000138,0,0,0.0,0.0,0,3,2,2,2,1,1,1,0,0.06597524695517826,0.9577464788732394,0.06594852386770467,1.0076391209125135,122.93877114680494,21215732.642671004
42791,47344,120,2,0.00098,132,164,31,29,0,0,2,538775.5,669387.75,2,2,0,0,0,0,66,82,0,0,0.0,0.0,0.003,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,1,3,3,8,1,1,1,0,0.8,0.6666666666666666,0.8048768372638471,0.0,3.996083837838918,742701.2087206828
453,47344,120,6,1e-06,264,0,60,0,0,0,2,1056000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,23,23,23,23,23,23,23,0,264.0,2.0,1056000000.0,0.0,1.9999980000020001,508928803.28529006
22332,47344,120,2,0.001107,146,178,31,29,0,0,2,527551.9375,643179.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.016,0.01,0.0,0.0,0.0,0,0,0.0,0.0,0,2,5,5,2,1,1,2,0,0.8156424581005587,0.6666666666666666,0.8202234558481423,0.0,3.995576896375712,1207827.1560552078
30624,5470,114,5,0.343047,4624,3080,31,29,7,7,0,103985.75,69448.21094,28,30,255,255,2294692350,152481405,165,103,0,0,739.724383,19.089553,12.692889,11.810311,0.000685,0.000543,0.000142,0,0,0.0,0.0,0,5,7,8,5,1,1,3,0,1.5008114248620579,0.9032258064516129,1.497292029564418,36.82134604985985,43.18538368351964,15249642.107992034
41507,61478,114,2,9.780121,20640,919572,31,29,32,324,0,16837.41992,751146.5625,365,716,255,255,3763962024,3774403140,57,1284,0,0,9937.490603,7119.376548,26.868464,13.63755,0.00059,0.00047,0.00012,0,0,0.0,0.0,1,3,5,6,5,2,1,5,0,0.02244520010918111,0.5090655509065551,0.022415595497589064,1.3956411625156653,100.27716757539179,14203751.65631511
